Discription,url,Vendor
Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Patta),https://www.amazon.in/Lymio-Casual-Shirt-Stylish-Printed/dp/B0BRKHMK9L/ref=sxin_19_trfob_2_B0BRKHMK9L?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0BRKHMK9L&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=ozxnl&pd_rd_wg=AMbk2&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-3-cc7a04fe-cc55-42ad-b883-1b910070c86a,Amazon
Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Shed Floral),https://www.amazon.in/Lymio-Casual-Stylish-Printed-Shed/dp/B0BRKHNDN6/ref=sxin_19_trfob_3_B0BRKHNDN6?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0BRKHNDN6&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=ozxnl&pd_rd_wg=AMbk2&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-4-cc7a04fe-cc55-42ad-b883-1b910070c86a,Amazon
Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Karrey),https://www.amazon.in/Lymio-Casual-Stylish-Printed-Karrey/dp/B0BRKJ7MT3/ref=sxin_19_trfob_4_B0BRKJ7MT3?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0BRKJ7MT3&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=ozxnl&pd_rd_wg=AMbk2&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-5-cc7a04fe-cc55-42ad-b883-1b910070c86a,Amazon
Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Rose),https://www.amazon.in/Lymio-Casual-Stylish-Printed-Maroon/dp/B0BWS5KLPJ/ref=sxin_19_trfob_5_B0BWS5KLPJ?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0BWS5KLPJ&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=ozxnl&pd_rd_wg=AMbk2&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-6-cc7a04fe-cc55-42ad-b883-1b910070c86a,Amazon
Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Geo),https://www.amazon.in/Lymio-Casual-Shirt-Stylish-Printed/dp/B0BWS63ZGC/ref=sxin_19_trfob_6_B0BWS63ZGC?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0BWS63ZGC&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=ozxnl&pd_rd_wg=AMbk2&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-7-cc7a04fe-cc55-42ad-b883-1b910070c86a,Amazon
"Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Beach Blue,Red,Rama)",https://www.amazon.in/Lymio-Casual-Shirt-Stylish-Printed/dp/B0BRKK866G/ref=sxin_19_trfob_7_B0BRKK866G?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0BRKK866G&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=ozxnl&pd_rd_wg=AMbk2&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-8-cc7a04fe-cc55-42ad-b883-1b910070c86a,Amazon
LookMark Men's Cotton Blend Stitched Solid Half Sleeve Shirt,https://www.amazon.in/LookMark-Cotton-Stitched-Printed-Leaf-XXL/dp/B0BZVJWB98/ref=sxin_20_slsr_d_i_fsnewarrivals_fa_0_B0BZVJWB98?content-id=amzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7%3Aamzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0BZVJWB98&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=hf9Pj&pd_rd_wg=AMbk2&pf_rd_p=75fb7dbe-1dae-415e-a068-997b8c3956f7&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-1-5b2ee5ec-0735-4782-9f3a-9d21a55133d0,Amazon
DHRUVI TRENDZ Shirts for Men | Rayon Abstract Printed Shirts | Regular Fit Shirts for Boys | Ideal for Travel | Picnic | Summer Wear Shirt for Men | Beach Shirts for Men,https://www.amazon.in/DHRUVI-TRENDZ-Abstract-Printed-Regular/dp/B0BZVWJ32L/ref=sxin_20_slsr_d_i_fsnewarrivals_fa_1_B0BZVWJ32L?content-id=amzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7%3Aamzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0BZVWJ32L&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=hf9Pj&pd_rd_wg=AMbk2&pf_rd_p=75fb7dbe-1dae-415e-a068-997b8c3956f7&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-2-5b2ee5ec-0735-4782-9f3a-9d21a55133d0,Amazon
TOPLOT Men's Causal Shirt with Short Sleeve & Geometric Print (Mens-Geo-Shirt-5096),https://www.amazon.in/TOPLOT-Causal-Sleeve-Geometric-Mens-Geo-Shirt-5096-Navy-XXL/dp/B0BZMK1BBP/ref=sxin_20_slsr_d_i_fsnewarrivals_fa_2_B0BZMK1BBP?content-id=amzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7%3Aamzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0BZMK1BBP&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=hf9Pj&pd_rd_wg=AMbk2&pf_rd_p=75fb7dbe-1dae-415e-a068-997b8c3956f7&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-3-5b2ee5ec-0735-4782-9f3a-9d21a55133d0,Amazon
DHRUVI TRENDZ Shirts for Men || Soft Rayon Multi Printed Shirts for Men || Preppy Short Sleeves Shirt || Beach | Outing | Date | Office | Collage Wear Shirt for Boys || Gift for Men,https://www.amazon.in/DHRUVI-TRENDZ-Printed-Sleeves-Collage/dp/B0C18P6TNL/ref=sxin_20_slsr_d_i_fsnewarrivals_fa_3_B0C18P6TNL?content-id=amzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7%3Aamzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0C18P6TNL&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=hf9Pj&pd_rd_wg=AMbk2&pf_rd_p=75fb7dbe-1dae-415e-a068-997b8c3956f7&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-4-5b2ee5ec-0735-4782-9f3a-9d21a55133d0,Amazon
"Seven-day's 100% Pure Cotton Striped Formal Shirt for Men – Stripes Regular Fit Half Sleeve Men’s Shirts, Gents Short Sleeves Stripe Shirt, Smart Formals, Work Wear, Business Casual",https://www.amazon.in/Seven-days-Cotton-Light-Striped-Formal/dp/B0BZJW1N8C/ref=sxin_20_slsr_d_i_fsnewarrivals_fa_4_B0BZJW1N8C?content-id=amzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7%3Aamzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0BZJW1N8C&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=hf9Pj&pd_rd_wg=AMbk2&pf_rd_p=75fb7dbe-1dae-415e-a068-997b8c3956f7&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-5-5b2ee5ec-0735-4782-9f3a-9d21a55133d0,Amazon
Uiriuy Funky Printed Shirt for Men,https://www.amazon.in/Uiriuy-Funky-Printed-Shirt-Large/dp/B0C15138YJ/ref=sxin_20_slsr_d_i_fsnewarrivals_fa_5_B0C15138YJ?content-id=amzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7%3Aamzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0C15138YJ&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=hf9Pj&pd_rd_wg=AMbk2&pf_rd_p=75fb7dbe-1dae-415e-a068-997b8c3956f7&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-6-5b2ee5ec-0735-4782-9f3a-9d21a55133d0,Amazon
"Seven-day's 100% Pure Cotton Printed Formal Shirt for Men – Prints Regular Fit Half Sleeve Men’s Shirts, Gents Half Sleeves Print Dress Shirt, Smart Formals, Business Casual",https://www.amazon.in/Seven-days-Cotton-Cream-Printed-Formal/dp/B0C4V7W8GS/ref=sxin_20_slsr_d_i_fsnewarrivals_fa_6_B0C4V7W8GS?content-id=amzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7%3Aamzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B0C4V7W8GS&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=hf9Pj&pd_rd_wg=AMbk2&pf_rd_p=75fb7dbe-1dae-415e-a068-997b8c3956f7&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-7-5b2ee5ec-0735-4782-9f3a-9d21a55133d0,Amazon
Diverse Men Shirt,https://www.amazon.in/Diverse-Mens-Checkered-Shirt-DCMCF80SC14L39-3832_Brown/dp/B09JFGHJZN/ref=sxin_20_slsr_d_i_fsnewarrivals_fa_7_B09JFGHJZN?content-id=amzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7%3Aamzn1.sym.75fb7dbe-1dae-415e-a068-997b8c3956f7&crid=3EKVZNS1FCSRP&cv_ct_cx=shirt&keywords=shirt&pd_rd_i=B09JFGHJZN&pd_rd_r=ccd40d52-081a-4088-8598-28ca3f836aca&pd_rd_w=hf9Pj&pd_rd_wg=AMbk2&pf_rd_p=75fb7dbe-1dae-415e-a068-997b8c3956f7&pf_rd_r=ZHEDTJH0ACM8JS09E1J7&qid=1684559026&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=shir%2Caps%2C310&sr=1-8-5b2ee5ec-0735-4782-9f3a-9d21a55133d0,Amazon
The Indian Garage Co Men's Slim Fit Shirt,https://www.amazon.in/Indian-Garage-Co-0519-SH02-07-Beige-Navy_Beige/dp/B087S71M2P/ref=sr_1_9?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-9,Amazon
Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Patta),https://www.amazon.in/Lymio-Casual-Shirt-Stylish-Printed/dp/B0BRKHYXP8/ref=sr_1_10?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-10,Amazon
Dennis Lingo Men's Checkered Slim Fit Cotton Casual Shirt,https://www.amazon.in/Dennis-Lingo-Checkered-D-Blue-AZ751_D-Blue_XL/dp/B08YNYXCRW/ref=sr_1_11?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-11,Amazon
Miraan Men's Long Sleeve Casual Denim Shirt (SIGDENIM),https://www.amazon.in/Miraan-Sleeve-Casual-Light-blue-SIGLIGHTDENIMM/dp/B0B21D6FHH/ref=sr_1_12?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-12,Amazon
IndoPrimo Men's Cotton Casual Checks Shirt for Men Full Sleeves,https://www.amazon.in/IndoPrimo-Cotton-Casual-Sleeves-X-Large/dp/B0BX937P58/ref=sr_1_13?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-13,Amazon
"DHRUVI TRENDZ Shirt for Men || Opaqu Cotton Shirts for Men || Regular Fit Solid Shirts for Men || Spread Collar & Half Sleeve Shirt || Casual, Office Wear Shirt for Men.",https://www.amazon.in/DHRUVI-TRENDZ-Cotton-Shirts-Regular/dp/B0BY332NSG/ref=sr_1_14?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-14,Amazon
Allen Solly Men's Slim Fit Shirt,https://www.amazon.in/Allen-Solly-Geometric-Regular-ASSFWMOFO48848_White_40/dp/B07DN1BJ51/ref=sr_1_15?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-15,Amazon
Leriya Fashion Shirt for Men | Tropical Leaf Printed Rayon Shirts for Men | Preppy Short Sleeves | Spread Collared Neck | Perfect for Outing | Beach | Camp Wear Shirt for Boys,https://www.amazon.in/Leriya-Fashion-Tropical-Printed-Collared/dp/B0BWJWPZVX/ref=sr_1_16?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-16,Amazon
Dennis Lingo Men's Solid Slim Fit Casual Shirt,https://www.amazon.in/Dennis-Lingo-Plain-Casual-C301_Black_Large/dp/B071H7SZ1R/ref=sr_1_17?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-17,Amazon
Dennis Lingo Men Casual Shirts,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_M_Dustypink_M/dp/B07HK6NT81/ref=sr_1_18?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-18,Amazon
Dennis Lingo Men's Shirt,https://www.amazon.in/Dennis-Lingo-Checkered-Casual-C415_TEALBLUE_M_Teal/dp/B07D9WDR3X/ref=sr_1_19?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-19,Amazon
Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Karrey),https://www.amazon.in/Lymio-Casual-Stylish-Printed-Karrey/dp/B0BRKJR6JQ/ref=sr_1_20?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-20,Amazon
TIMOERA Cotton Men's Casual Kurta for Men with Full Sleeve Shirt for Men,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzM5OTA2OTI3MDI5NTUyOjE2ODQ1NTkwMjY6c3BfbXRmOjIwMTI0OTI1NzA4Nzk4OjowOjo&url=%2FTIMOERA-Cotton-Casual-Kurta-Sleeve%2Fdp%2FB0BWS1VH55%2Fref%3Dsr_1_21_sspa%3Fcrid%3D3EKVZNS1FCSRP%26keywords%3Dshirt%26qid%3D1684559026%26sprefix%3Dshir%252Caps%252C310%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amazon
KINGDOM OF WHITE Jive Men's White Casual Shirt | Premium Cotton Blend | Spread Collar | Cut and Sew Placket | Regular Fit | Durable Fabric | Perfect for Students and Professionals,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzM5OTA2OTI3MDI5NTUyOjE2ODQ1NTkwMjY6c3BfbXRmOjIwMTUyMjM2MDA1MTk4OjowOjo&url=%2FKINGDOM-WHITE-Premium-Students-Professionals%2Fdp%2FB0C3ZXY5BF%2Fref%3Dsr_1_22_sspa%3Fcrid%3D3EKVZNS1FCSRP%26keywords%3Dshirt%26qid%3D1684559026%26sprefix%3Dshir%252Caps%252C310%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amazon
Allen Solly Men's Slim Fit Shirt,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzM5OTA2OTI3MDI5NTUyOjE2ODQ1NTkwMjY6c3BfbXRmOjIwMTQ0MzU4Mzk0NTk4OjowOjo&url=%2FAllen-Solly-Geometric-Regular-ASSFWMOFI31587_White_38%2Fdp%2FB07DMQRFZG%2Fref%3Dsr_1_23_sspa%3Fcrid%3D3EKVZNS1FCSRP%26keywords%3Dshirt%26qid%3D1684559026%26sprefix%3Dshir%252Caps%252C310%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amazon
Allen Solly Men's Slim Fit Shirt,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzM5OTA2OTI3MDI5NTUyOjE2ODQ1NTkwMjY6c3BfbXRmOjIwMDc5MzE4OTg4Njk4OjowOjo&url=%2FAllen-Solly-Plain-Casual-ASSFWMOFB12720_Grey_42%2Fdp%2FB07DMX4XHP%2Fref%3Dsr_1_24_sspa%3Fcrid%3D3EKVZNS1FCSRP%26keywords%3Dshirt%26qid%3D1684559026%26sprefix%3Dshir%252Caps%252C310%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amazon
Diverse Men Formal Shirt,https://www.amazon.in/Diverse-Printed-Regular-Cotton-DVF01F2L01-263-42_Navy_42/dp/B075KKF5XL/ref=sr_1_25?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-25,Amazon
Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Big Pan),https://www.amazon.in/Lymio-Casual-Stylish-Printed-Big/dp/B0BWS3RW12/ref=sr_1_26?crid=3EKVZNS1FCSRP&keywords=shirt&qid=1684559026&sprefix=shir%2Caps%2C310&sr=8-26,Amazon
